index,variable,value,Selected
298,Other,Not selected,False
301,Other,Not selected,False
302,Other,Not selected,False
305,Other,Not selected,False
306,Other,Not selected,False
307,Other,Other (please specify),True
308,Other,Not selected,False
311,Other,Not selected,False
316,Other,Not selected,False
319,Other,Not selected,False
320,Other,Other (please specify),True
323,Other,Not selected,False
324,Other,Not selected,False
325,Other,Not selected,False
331,Other,Not selected,False
336,Other,Not selected,False
338,Other,Not selected,False
340,Other,Not selected,False
342,Other,Not selected,False
345,Other,Not selected,False
346,Other,Not selected,False
348,Other,Not selected,False
349,Other,Not selected,False
352,Other,Not selected,False
356,Other,Not selected,False
357,Other,Not selected,False
358,Other,Not selected,False
361,Other,Not selected,False
362,Other,Other (please specify),True
363,Other,Not selected,False
364,Other,Not selected,False
366,Other,Other (please specify),True
367,Other,Other (please specify),True
368,Other,Not selected,False
370,Other,Not selected,False
372,Other,Not selected,False
376,Other,Not selected,False
377,Other,Not selected,False
380,Other,Not selected,False
385,Other,Not selected,False
388,Other,Not selected,False
389,Other,Not selected,False
390,Other,Not selected,False
391,Other,Not selected,False
393,Other,Not selected,False
394,Other,Not selected,False
395,Other,Not selected,False
399,Other,Not selected,False
401,Other,Other (please specify),True
404,Other,Not selected,False
405,Other,Not selected,False
406,Other,Not selected,False
408,Other,Not selected,False
413,Other,Not selected,False
414,Other,Not selected,False
415,Other,Not selected,False
421,Other,Not selected,False
422,Other,Not selected,False
425,Other,Not selected,False
429,Other,Not selected,False
431,Other,Not selected,False
432,Other,Not selected,False
436,Other,Other (please specify),True
440,Other,Other (please specify),True
441,Other,Not selected,False
444,Other,Not selected,False
445,Other,Not selected,False
447,Other,Not selected,False
448,Other,Not selected,False
449,Other,Not selected,False
451,Other,Not selected,False
452,Other,Not selected,False
453,Other,Other (please specify),True
459,Other,Not selected,False
461,Other,Not selected,False
462,Other,Not selected,False
464,Other,Not selected,False
465,Other,Not selected,False
466,Other,Not selected,False
470,Other,Not selected,False
472,Other,Not selected,False
473,Other,Not selected,False
475,Other,Not selected,False
479,Other,Not selected,False
480,Other,Not selected,False
481,Other,Not selected,False
482,Other,Not selected,False
486,Other,Not selected,False
488,Other,Not selected,False
489,Other,Not selected,False
493,Other,Not selected,False
494,Other,Other (please specify),True
497,Other,Not selected,False
499,Other,Not selected,False
500,Other,Not selected,False
501,Other,Not selected,False
502,Other,Not selected,False
505,Other,Not selected,False
511,Other,Not selected,False
515,Other,Not selected,False
516,Other,Not selected,False
517,Other,Not selected,False
519,Other,Not selected,False
521,Other,Not selected,False
524,Other,Not selected,False
526,Other,Not selected,False
530,Other,Not selected,False
531,Other,Not selected,False
532,Other,Not selected,False
533,Other,Not selected,False
534,Other,Not selected,False
537,Other,Not selected,False
538,Other,Not selected,False
542,Other,Not selected,False
545,Other,Not selected,False
548,Other,Not selected,False
550,Other,Not selected,False
551,Other,Not selected,False
555,Other,Not selected,False
557,Other,Not selected,False
562,Other,Not selected,False
563,Other,Not selected,False
564,Other,Not selected,False
565,Other,Not selected,False
566,Other,Not selected,False
568,Other,Not selected,False
571,Other,Not selected,False
572,Other,Not selected,False
573,Other,Not selected,False
574,Other,Not selected,False
575,Other,Not selected,False
576,Other,Not selected,False
583,Other,Not selected,False
585,Other,Not selected,False
586,Other,Not selected,False
587,Other,Not selected,False
592,Other,Not selected,False
598,Other,Not selected,False
600,Other,Other (please specify),True
601,Other,Not selected,False
603,Other,Not selected,False
605,Other,Not selected,False
613,Other,Not selected,False
614,Other,Not selected,False
616,Other,Not selected,False
619,Other,Not selected,False
624,Other,Not selected,False
632,Other,Not selected,False
633,Other,Not selected,False
634,Other,Not selected,False
637,Other,Not selected,False
638,Other,Not selected,False
643,Other,Not selected,False
644,Other,Not selected,False
646,Other,Not selected,False
647,Other,Not selected,False
649,Other,Not selected,False
651,Other,Not selected,False
653,Other,Not selected,False
657,Other,Not selected,False
658,Other,Not selected,False
661,Other,Not selected,False
662,Other,Not selected,False
663,Other,Not selected,False
666,Other,Not selected,False
667,Other,Not selected,False
670,Other,Not selected,False
674,Other,Not selected,False
675,Other,Other (please specify),True
676,Other,Not selected,False
677,Other,Not selected,False
678,Other,Not selected,False
679,Other,Not selected,False
680,Other,Not selected,False
682,Other,Not selected,False
683,Other,Not selected,False
684,Other,Not selected,False
686,Other,Not selected,False
691,Other,Not selected,False
693,Other,Not selected,False
698,Other,Not selected,False
702,Other,Not selected,False
705,Other,Not selected,False
706,Other,Not selected,False
713,Other,Not selected,False
714,Other,Not selected,False
715,Other,Not selected,False
716,Other,Not selected,False
718,Other,Not selected,False
721,Other,Not selected,False
723,Other,Not selected,False
724,Other,Not selected,False
726,Other,Not selected,False
730,Other,Not selected,False
731,Other,Not selected,False
732,Other,Not selected,False
735,Other,Not selected,False
737,Other,Not selected,False
738,Other,Not selected,False
742,Other,Not selected,False
744,Other,Not selected,False
745,Other,Not selected,False
746,Other,Not selected,False
750,Other,Other (please specify),True
751,Other,Not selected,False
752,Other,Not selected,False
754,Other,Not selected,False
755,Other,Not selected,False
759,Other,Not selected,False
762,Other,Not selected,False
763,Other,Not selected,False
