index,variable,value,Selected
1073,Other,Other (please specify),True
1075,Other,Not selected,False
1077,Other,Not selected,False
1078,Other,Not selected,False
1080,Other,Not selected,False
1083,Other,Other (please specify),True
1084,Other,Not selected,False
1086,Other,Not selected,False
1088,Other,Not selected,False
1089,Other,Not selected,False
1092,Other,Not selected,False
1096,Other,Not selected,False
1098,Other,Not selected,False
1099,Other,Not selected,False
1103,Other,Not selected,False
1104,Other,Not selected,False
1105,Other,Not selected,False
1106,Other,Not selected,False
1107,Other,Not selected,False
1108,Other,Not selected,False
1109,Other,Not selected,False
1111,Other,Not selected,False
1112,Other,Not selected,False
1115,Other,Not selected,False
1116,Other,Not selected,False
1120,Other,Not selected,False
1121,Other,Not selected,False
1123,Other,Not selected,False
1124,Other,Not selected,False
1127,Other,Not selected,False
1129,Other,Not selected,False
1131,Other,Not selected,False
1133,Other,Not selected,False
1134,Other,Not selected,False
1137,Other,Not selected,False
1138,Other,Not selected,False
1141,Other,Not selected,False
1143,Other,Not selected,False
1145,Other,Not selected,False
1146,Other,Not selected,False
1150,Other,Not selected,False
1151,Other,Not selected,False
1153,Other,Not selected,False
1155,Other,Not selected,False
1156,Other,Not selected,False
1157,Other,Other (please specify),True
1158,Other,Not selected,False
1161,Other,Not selected,False
1162,Other,Not selected,False
1163,Other,Not selected,False
1164,Other,Not selected,False
1166,Other,Not selected,False
1171,Other,Not selected,False
1173,Other,Not selected,False
1174,Other,Not selected,False
1180,Other,Not selected,False
1182,Other,Not selected,False
1183,Other,Not selected,False
1184,Other,Not selected,False
1185,Other,Not selected,False
1187,Other,Not selected,False
1189,Other,Not selected,False
1190,Other,Not selected,False
1191,Other,Not selected,False
1192,Other,Not selected,False
1195,Other,Not selected,False
1196,Other,Not selected,False
1197,Other,Not selected,False
1198,Other,Not selected,False
1199,Other,Not selected,False
1200,Other,Not selected,False
1201,Other,Not selected,False
1202,Other,Not selected,False
1203,Other,Not selected,False
1204,Other,Not selected,False
1208,Other,Not selected,False
1209,Other,Not selected,False
1211,Other,Not selected,False
1212,Other,Not selected,False
1215,Other,Not selected,False
1217,Other,Not selected,False
1218,Other,Not selected,False
1219,Other,Not selected,False
1222,Other,Not selected,False
1223,Other,Not selected,False
1224,Other,Not selected,False
1225,Other,Not selected,False
1228,Other,Not selected,False
1230,Other,Not selected,False
1231,Other,Other (please specify),True
1232,Other,Other (please specify),True
1234,Other,Not selected,False
1235,Other,Not selected,False
1237,Other,Not selected,False
1238,Other,Not selected,False
1239,Other,Not selected,False
1240,Other,Not selected,False
1241,Other,Not selected,False
1243,Other,Not selected,False
1244,Other,Not selected,False
1245,Other,Not selected,False
1246,Other,Not selected,False
1247,Other,Other (please specify),True
1249,Other,Not selected,False
1250,Other,Not selected,False
1251,Other,Other (please specify),True
1252,Other,Not selected,False
1253,Other,Not selected,False
1254,Other,Not selected,False
1255,Other,Not selected,False
1256,Other,Not selected,False
1257,Other,Not selected,False
1258,Other,Not selected,False
1260,Other,Not selected,False
1261,Other,Not selected,False
1262,Other,Not selected,False
1263,Other,Not selected,False
1264,Other,Not selected,False
1265,Other,Not selected,False
1266,Other,Not selected,False
1268,Other,Not selected,False
1269,Other,Not selected,False
1270,Other,Not selected,False
1271,Other,Not selected,False
1272,Other,Not selected,False
1273,Other,Not selected,False
1274,Other,Other (please specify),True
1275,Other,Not selected,False
1276,Other,Not selected,False
1277,Other,Not selected,False
1278,Other,Not selected,False
1279,Other,Not selected,False
1280,Other,Not selected,False
1282,Other,Not selected,False
1283,Other,Not selected,False
1284,Other,Not selected,False
1285,Other,Not selected,False
1287,Other,Not selected,False
1288,Other,Not selected,False
1289,Other,Not selected,False
1290,Other,Not selected,False
1291,Other,Not selected,False
1293,Other,Not selected,False
1294,Other,Not selected,False
1295,Other,Not selected,False
1297,Other,Not selected,False
1299,Other,Not selected,False
1300,Other,Not selected,False
1301,Other,Not selected,False
1302,Other,Not selected,False
1304,Other,Not selected,False
1305,Other,Not selected,False
1306,Other,Not selected,False
1307,Other,Not selected,False
1308,Other,Not selected,False
1309,Other,Not selected,False
1310,Other,Not selected,False
1312,Other,Not selected,False
1314,Other,Not selected,False
1315,Other,Not selected,False
1316,Other,Not selected,False
1317,Other,Not selected,False
1318,Other,Not selected,False
1319,Other,Not selected,False
1320,Other,Not selected,False
1321,Other,Not selected,False
1325,Other,Not selected,False
1326,Other,Not selected,False
1327,Other,Not selected,False
1328,Other,Not selected,False
1329,Other,Other (please specify),True
1331,Other,Not selected,False
1332,Other,Not selected,False
1334,Other,Not selected,False
1336,Other,Not selected,False
1337,Other,Not selected,False
1338,Other,Not selected,False
1340,Other,Not selected,False
1341,Other,Not selected,False
1343,Other,Not selected,False
1348,Other,Not selected,False
1350,Other,Not selected,False
1351,Other,Not selected,False
1352,Other,Not selected,False
1353,Other,Not selected,False
1354,Other,Not selected,False
1355,Other,Other (please specify),True
1356,Other,Not selected,False
1357,Other,Not selected,False
1358,Other,Not selected,False
1359,Other,Not selected,False
1361,Other,Not selected,False
1362,Other,Not selected,False
1363,Other,Not selected,False
1365,Other,Not selected,False
1367,Other,Not selected,False
1368,Other,Not selected,False
1369,Other,Not selected,False
1370,Other,Not selected,False
1372,Other,Not selected,False
1373,Other,Other (please specify),True
1375,Other,Not selected,False
1376,Other,Not selected,False
1378,Other,Not selected,False
1379,Other,Not selected,False
1382,Other,Not selected,False
1383,Other,Not selected,False
1385,Other,Not selected,False
1386,Other,Not selected,False
1387,Other,Not selected,False
1388,Other,Not selected,False
1390,Other,Not selected,False
1391,Other,Other (please specify),True
1392,Other,Not selected,False
1393,Other,Not selected,False
1394,Other,Not selected,False
1395,Other,Not selected,False
1396,Other,Not selected,False
1397,Other,Not selected,False
1398,Other,Not selected,False
1399,Other,Not selected,False
1400,Other,Not selected,False
1404,Other,Not selected,False
1405,Other,Not selected,False
1407,Other,Not selected,False
1408,Other,Not selected,False
1410,Other,Not selected,False
1412,Other,Not selected,False
1414,Other,Not selected,False
1415,Other,Not selected,False
1416,Other,Not selected,False
1417,Other,Not selected,False
1418,Other,Not selected,False
1419,Other,Not selected,False
1421,Other,Not selected,False
1422,Other,Not selected,False
1423,Other,Not selected,False
1424,Other,Not selected,False
1425,Other,Not selected,False
1426,Other,Not selected,False
1427,Other,Not selected,False
1428,Other,Not selected,False
1431,Other,Not selected,False
1432,Other,Not selected,False
1433,Other,Other (please specify),True
1434,Other,Other (please specify),True
1436,Other,Not selected,False
1437,Other,Not selected,False
1441,Other,Not selected,False
1442,Other,Not selected,False
1443,Other,Not selected,False
1446,Other,Not selected,False
1447,Other,Not selected,False
1449,Other,Not selected,False
1451,Other,Not selected,False
1452,Other,Not selected,False
1453,Other,Not selected,False
1454,Other,Not selected,False
1455,Other,Other (please specify),True
1458,Other,Not selected,False
1459,Other,Not selected,False
1460,Other,Other (please specify),True
1461,Other,Not selected,False
1462,Other,Not selected,False
1464,Other,Not selected,False
1465,Other,Not selected,False
1466,Other,Not selected,False
1467,Other,Not selected,False
1468,Other,Not selected,False
1469,Other,Not selected,False
1470,Other,Not selected,False
1471,Other,Not selected,False
1474,Other,Not selected,False
1475,Other,Not selected,False
1476,Other,Not selected,False
1477,Other,Not selected,False
1478,Other,Not selected,False
1479,Other,Not selected,False
1480,Other,Not selected,False
1481,Other,Not selected,False
1482,Other,Not selected,False
1483,Other,Not selected,False
1484,Other,Not selected,False
1486,Other,Not selected,False
